Адрес,Год постройки,Этажей,Квартир,Ссылка,latitude,longitude,Магазинов по близости,Дикси,Магнит,Пятёрочка,Перекрёсток,Лента,Вкустер,Верный
 Реки Карповки набережная 13 , 1935,7,73, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1151664,30.312535,59.968646,0,False,False,False,False,False,False,False
 Реки Карповки набережная 16 , 1952,5,13, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1151665,30.306912,59.969218,2,True,False,False,False,False,False,False
 Реки Карповки набережная 16к 2 , 2011,8,36, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/477633,30.306642,59.968772,2,True,False,False,False,False,False,False
 Реки Карповки набережная 18 Литер Г, 1898,5,15, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1151666,30.306319,59.969123,2,True,False,False,False,False,False,False
 Реки Карповки набережная 19 , 1912,7,65, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1151667,30.310263,59.969907,1,True,False,False,False,False,False,False
 Реки Карповки набережная 20 Литер В, 1900,5,22, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1151668,30.305969,59.968714,2,True,False,False,False,False,False,False
 Реки Карповки набережная 20 Литер Д, 1900,4,9, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1151669,30.3056,59.969051,2,True,False,False,False,False,False,False
 Реки Карповки набережная 21 , 1897,5,19, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1151670,30.309679,59.970038,1,True,False,False,False,False,False,False
 Реки Карповки набережная 23 , 1995,9,10, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1151671,30.309355,59.970137,1,True,False,False,False,False,False,False
 Реки Карповки набережная 25 , 1906,6,31, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1151672,30.308933,59.97024,1,True,False,False,False,False,False,False
 Реки Карповки набережная 28 , 1957,7,99, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1115367,30.302196,59.969515,2,True,False,False,False,False,False,False
 Реки Карповки набережная 30 , 1914,7,38, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1115368,30.301639,59.9697,2,True,False,False,False,False,False,False
 Реки Карповки набережная 32 , 1910,6,59, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1115369,30.300255,59.969808,1,True,False,False,False,False,False,False
 Реки Карповки набережная 36 , 1912,7,26, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1115370,30.299366,59.969628,0,False,False,False,False,False,False,False
 Реки Малой Невки набережная 25 , 1917,2,8, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1115461,30.293868,59.977188,0,False,False,False,False,False,False,False
 Реки Мойки набережная 8 , 1849,5,66, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/745980,30.322309,59.941547,1,True,False,False,False,False,False,False
 Реки Мойки набережная 10 , 1840,3,12, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/745981,30.321797,59.941403,1,True,False,False,False,False,False,False
 Реки Мойки набережная 10 , 1840,4,20, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/745982,30.321797,59.941403,1,True,False,False,False,False,False,False
 Реки Мойки набережная 11 , 1993,6,23, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1178599,30.324564,59.942629,1,True,False,False,False,False,False,False
 Реки Мойки набережная 14 , 1845,4,16, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/745983,30.320692,59.940947,4,True,True,False,False,False,False,False
 Реки Мойки набережная 16 , 1798,4,21, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/745984,30.320378,59.940713,4,True,True,False,False,False,False,False
 Реки Мойки набережная 1/8 , 1828,3,54, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/745977,30.329154,59.942088,0,False,False,False,False,False,False,False
 Реки Мойки набережная 18 , 1827,3,18, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/745985,30.320108,59.940452,4,True,True,False,False,False,False,False
 Реки Мойки набережная 18 , 1828,3,54, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/745977,30.320108,59.940452,4,True,True,False,False,False,False,False
 Реки Мойки набережная 22а , 1864,4,2, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1211569,30.319991,59.939776,4,True,True,False,False,False,False,False
 Реки Мойки набережная 25 , 1798,3,30, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/745973,30.320988,59.941849,1,True,False,False,False,False,False,False
 Реки Мойки набережная 27 , 1798,4,25, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/745972,30.320575,59.941678,1,True,False,False,False,False,False,False
 Реки Мойки набережная 28 , 1846,4,42, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/745978,30.319973,59.938802,0,False,False,False,False,False,False,False
 Реки Мойки набережная 28 , 1861,4,7, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/745979,30.319973,59.938802,0,False,False,False,False,False,False,False
 Реки Мойки набережная 30 , 1901,4,74, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/745976,30.320009,59.938577,0,False,False,False,False,False,False,False
 Реки Мойки набережная 31 , 1914,6,50, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/745971,30.31983,59.941385,4,True,True,False,False,False,False,False
 Реки Мойки набережная 32 , 1861,6,28, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1186514,30.320629,59.938437,0,False,False,False,False,False,False,False
 Реки Мойки набережная 35 , 1917,4,8, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1112678,30.319192,59.940722,4,True,True,False,False,False,False,False
 Реки Мойки набережная 40 , 1870,5,37, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1186515,30.320396,59.937202,0,False,False,False,False,False,False,False
 Реки Мойки набережная 42 , 1870,6,28, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1186516,30.32045,59.936792,1,False,False,False,True,False,False,False
 Реки Мойки набережная 60 , 1847,6,61, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1165259,30.313326,59.93218,2,True,False,False,False,False,False,False
 Реки Мойки набережная 82 , 1857,4,74, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1165261,30.303373,59.930223,4,True,True,True,False,False,False,False
 Реки Мойки набережная 84 , 1837,5,48, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1165262,30.302115,59.930219,4,True,True,True,False,False,False,False
 Реки Мойки набережная 92 , 1865,5,19, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1165263,30.300291,59.929177,4,True,True,True,False,False,False,False
 Реки Мойки набережная 92 , 1868,4,16, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1165264,30.300291,59.929177,4,True,True,True,False,False,False,False
 Реки Мойки набережная 92 Литер В, 1868,5,30, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1165265,30.299636,59.9297,2,True,True,False,False,False,False,False
 Реки Мойки набережная 93 , 1878,7,37, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1121065,30.305996,59.931328,3,True,True,True,False,False,False,False
 Реки Мойки набережная 102 Строение 1, 2019,8,24, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1096404,30.293105,59.927509,1,False,False,False,False,True,False,False
 Реки Мойки набережная 104 , 1836,5,49, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/25085,30.29191,59.927545,1,False,False,False,False,True,False,False
 Реки Мойки набережная 110 , 1896,5,73, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1093211,30.287472,59.928365,0,False,False,False,False,False,False,False
 Реки Мойки набережная 112 , 1894,5,54, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/25086,30.28661,59.928487,0,False,False,False,False,False,False,False
 Реки Мойки набережная 114 Литер Ж, 1890,4,7, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1117263,30.285891,59.928559,0,False,False,False,False,False,False,False
 Реки Мойки набережная 62/2 , 1863,5,35, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1165260,30.312796,59.932085,1,True,False,False,False,False,False,False
 Реки Мойки набережная 21-23 , 1850,4,7, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/797431,30.321734,59.942088,1,True,False,False,False,False,False,False
 Реки Оккервиль набережная 4 , 1993,10,78, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1111058,30.462419,59.923216,1,True,False,False,False,False,False,False
 Реки Оккервиль набережная 6 , 1993,10,127, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1176494,30.460425,59.923906,1,True,False,False,False,False,False,False
 Реки Оккервиль набережная 8 , 1993,10,117, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1122949,30.4595,59.924384,1,True,False,False,False,False,False,False
 Реки Пряжки набережная 28 Литер В, 1901,4,8, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/25088,30.282837,59.92267,4,True,False,True,False,False,False,False
 Реки Пряжки набережная 28 , 1901,4,16, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/25089,30.282603,59.922787,4,True,False,True,False,False,False,False
 Реки Пряжки набережная 34 , 1896,5,27, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/25090,30.281148,59.922255,2,True,False,True,False,False,False,False
 Реки Пряжки набережная 36 , 1856,5,17, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/25091,30.280349,59.921922,1,False,False,True,False,False,False,False
 Реки Пряжки набережная 38 , 1902,6,18, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/25093,30.280079,59.9218,1,False,False,True,False,False,False,False
 Реки Пряжки набережная 38 , 1902,6,23, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/25092,30.280079,59.9218,1,False,False,True,False,False,False,False
 Реки Пряжки набережная 40 , 1911,5,10, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/25094,30.27981,59.921687,1,False,False,True,False,False,False,False
 Реки Пряжки набережная 40 , 1887,4,13, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/798127,30.27981,59.921687,1,False,False,True,False,False,False,False
 Реки Пряжки набережная 40 Литер В, 1884,4,13, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/798128,30.280358,59.921331,1,False,False,True,False,False,False,False
 Реки Пряжки набережная 46 , 1900,5,39, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/25095,30.27884,59.921322,1,False,False,True,False,False,False,False
 Реки Пряжки набережная 48 , 1986,4,1, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/798167,30.278534,59.921209,2,False,False,True,False,False,False,False
 Реки Пряжки набережная 48 , 1832,4,65, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/24223,30.278534,59.921209,2,False,False,True,False,False,False,False
 Реки Пряжки набережная 50 , 1843,5,26, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1170876,30.278211,59.921096,2,False,False,True,False,False,False,False
 Реки Пряжки набережная 56 , 1903,4,45, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/24224,30.276818,59.920415,2,False,False,True,False,False,False,False
 Реки Пряжки набережная 66 , 1898,3,38, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1206161,30.275579,59.919712,1,False,False,True,False,False,False,False
 Реки Пряжки набережная 18-20 , 1890,5,16, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/25087,30.281858,59.92465,3,True,False,True,False,False,False,False
 Реки Пряжки набережная 62-64 , 1904,4,29, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1206160,30.276333,59.919797,1,False,False,True,False,False,False,False
 Реки Смоленки набережная 3к 1 , 2015,13,646, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/736047,30.264044,59.949474,2,False,False,True,False,True,False,True
 Реки Смоленки набережная 3к 2 , 2015,11,626, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/736048,30.262805,59.94969,2,False,False,True,False,True,False,True
 Реки Смоленки набережная 35к 1 , 2014,14,466, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1168472,30.252312,59.948667,0,False,False,False,False,False,False,False
 Реки Фонтанки набережная 8 , 1878,2,24, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/746105,30.338533,59.94513,1,True,False,False,False,False,False,False
 Реки Фонтанки набережная 14 , 1846,5,12, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/746106,30.339664,59.941804,1,True,False,False,False,False,False,False
 Реки Фонтанки набережная 15 , 1914,7,10, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/809623,30.343051,59.936178,2,True,False,True,False,False,False,False
 Реки Фонтанки набережная 17 , 1756,5,47, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1190058,30.343186,59.935845,2,True,False,True,False,False,False,False
 Реки Фонтанки набережная 18 Литер Е, 1822,6,10, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/746110,30.341443,59.941349,1,True,False,False,False,False,False,False
 Реки Фонтанки набережная 18 , 1822,3,2, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/746107,30.340814,59.94106,1,True,False,False,False,False,False,False
 Реки Фонтанки набережная 18 , 1822,5,17, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/746108,30.340814,59.94106,1,True,False,False,False,False,False,False
 Реки Фонтанки набережная 18 Литер Г, 1832,4,25, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/746109,30.343141,59.941096,1,True,False,False,False,False,False,False
 Реки Фонтанки набережная 22 , 1917,3,10, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/746111,30.341641,59.940285,1,True,False,False,False,False,False,False
 Реки Фонтанки набережная 24 , 1808,5,20, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/746112,30.342099,59.939915,1,True,False,False,False,False,False,False
 Реки Фонтанки набережная 24 , 1874,4,24, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/746113,30.342099,59.939915,1,True,False,False,False,False,False,False
 Реки Фонтанки набережная 24 Литер Е, 1881,6,5, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/746115,30.342719,59.940037,1,True,False,False,False,False,False,False
 Реки Фонтанки набережная 26 , 1823,5,29, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/746116,30.342818,59.939379,2,True,False,True,False,False,False,False
 Реки Фонтанки набережная 26 Литер В, 1823,4,15, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/746117,30.342818,59.939379,2,True,False,True,False,False,False,False
 Реки Фонтанки набережная 28 , 1831,5,42, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/746118,30.343213,59.939086,2,True,False,True,False,False,False,False
 Реки Фонтанки набережная 30 , 1798,5,23, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/746120,30.343563,59.93877,2,True,False,True,False,False,False,False
 Реки Фонтанки набережная 38 , 1847,4,22, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/746121,30.344722,59.9341,1,True,False,False,False,False,False,False
